id_usuario,id_cuenta,fecha_asociacion,tipo_relacion,activo
56,747,2024-08-18,Autorizado,False
240,748,2022-08-30,Beneficiario,True
915,749,2021-05-26,Beneficiario,True
922,750,2023-05-10,Beneficiario,True
778,751,2021-01-17,Titular,True
953,752,2023-01-19,Beneficiario,True
633,753,2019-07-07,Beneficiario,False
454,754,2018-03-16,Autorizado,True
605,755,2022-01-14,Beneficiario,True
403,756,2020-11-14,Autorizado,True
13,757,2018-05-27,Autorizado,False
130,758,2024-12-26,Autorizado,True
996,759,2023-02-21,Beneficiario,True
979,760,2022-02-25,Beneficiario,False
779,761,2020-06-05,Beneficiario,True
398,762,2020-12-30,Autorizado,False
14,763,2021-01-07,Beneficiario,True
735,764,2021-10-11,Autorizado,False
712,765,2023-04-24,Beneficiario,False
315,766,2022-08-07,Titular,True
503,767,2021-10-17,Autorizado,True
224,768,2020-01-23,Titular,False
389,769,2021-09-29,Titular,False
551,770,2021-10-30,Titular,True
154,771,2023-01-15,Titular,True
755,772,2023-04-10,Titular,False
6,773,2019-08-09,Beneficiario,True
908,774,2024-05-31,Beneficiario,False
632,775,2023-09-10,Autorizado,True
898,776,2018-09-04,Autorizado,False
882,777,2024-07-08,Beneficiario,True
48,778,2022-10-13,Beneficiario,True
906,779,2020-08-19,Beneficiario,True
475,780,2024-11-04,Autorizado,True
821,781,2020-02-07,Beneficiario,True
718,782,2021-06-08,Beneficiario,False
933,783,2019-12-08,Autorizado,False
580,784,2021-03-15,Titular,False
549,785,2022-01-16,Titular,True
583,786,2023-05-29,Autorizado,True
530,787,2019-02-25,Beneficiario,True
784,788,2020-07-06,Beneficiario,True
521,789,2023-03-28,Autorizado,False
319,790,2020-11-14,Titular,True
489,791,2023-07-05,Titular,True
131,792,2021-03-25,Autorizado,True
286,793,2024-07-29,Titular,True
881,794,2020-03-01,Autorizado,True
728,795,2024-07-11,Beneficiario,True
650,796,2023-04-13,Titular,True
134,797,2024-10-23,Titular,True
736,798,2018-05-28,Titular,True
344,799,2024-10-19,Titular,True
845,800,2022-10-16,Autorizado,True
365,801,2023-12-12,Titular,True
701,802,2023-09-19,Titular,True
833,803,2018-08-08,Beneficiario,False
979,804,2018-07-08,Titular,False
989,805,2018-09-17,Titular,True
582,806,2021-06-15,Autorizado,False
514,807,2018-03-17,Titular,True
930,808,2023-05-22,Beneficiario,True
404,809,2019-12-30,Beneficiario,False
311,810,2019-12-21,Beneficiario,False
452,811,2021-02-26,Titular,False
735,812,2018-01-16,Titular,False
386,813,2022-04-03,Autorizado,False
904,814,2021-12-14,Autorizado,False
682,815,2019-04-28,Titular,False
273,816,2019-12-16,Autorizado,True
972,817,2022-09-19,Beneficiario,True
152,818,2020-10-09,Titular,True
390,819,2024-01-31,Titular,False
738,820,2023-03-08,Autorizado,True
242,821,2020-12-13,Beneficiario,True
724,822,2024-08-14,Beneficiario,True
737,823,2018-12-03,Autorizado,True
512,824,2018-04-23,Titular,True
370,825,2024-04-24,Autorizado,True
954,826,2022-02-14,Autorizado,True
288,827,2022-11-06,Autorizado,True
715,828,2024-07-02,Beneficiario,True
350,829,2020-06-07,Autorizado,True
381,830,2020-02-13,Autorizado,False
945,831,2020-05-01,Autorizado,True
796,832,2022-01-03,Autorizado,False
834,833,2021-03-21,Titular,False
254,834,2023-08-14,Beneficiario,True
908,835,2020-09-19,Beneficiario,False
226,836,2023-05-18,Titular,True
703,837,2024-03-02,Autorizado,True
124,838,2018-08-08,Autorizado,True
571,839,2018-02-09,Autorizado,True
181,840,2023-01-12,Beneficiario,True
697,841,2018-11-21,Beneficiario,False
957,842,2020-04-17,Titular,True
456,843,2019-10-11,Beneficiario,True
417,844,2021-09-13,Beneficiario,True
662,845,2019-10-09,Beneficiario,True
955,846,2024-12-03,Autorizado,True
47,847,2021-02-12,Autorizado,False
68,848,2021-06-04,Autorizado,False
619,849,2023-09-25,Titular,False
542,850,2023-03-24,Titular,True
388,851,2024-04-06,Autorizado,True
181,852,2023-06-20,Autorizado,True
737,853,2023-09-21,Autorizado,False
155,854,2024-05-21,Beneficiario,False
179,855,2018-11-21,Titular,False
231,856,2022-11-22,Beneficiario,True
36,857,2023-09-06,Beneficiario,True
399,858,2020-11-19,Beneficiario,False
102,859,2022-04-21,Autorizado,True
866,860,2018-08-02,Beneficiario,True
505,861,2022-12-20,Beneficiario,False
799,862,2019-11-09,Autorizado,True
215,863,2024-12-16,Beneficiario,True
521,864,2020-01-19,Autorizado,True
355,865,2019-02-15,Autorizado,True
982,866,2023-06-14,Titular,True
346,867,2023-10-06,Titular,True
651,868,2018-03-16,Beneficiario,True
279,869,2020-12-16,Titular,False
7,870,2018-02-02,Beneficiario,True
332,871,2024-05-10,Titular,True
179,872,2024-09-03,Beneficiario,True
849,873,2020-10-14,Beneficiario,True
810,874,2020-01-08,Beneficiario,True
179,875,2022-11-29,Autorizado,True
785,876,2021-04-07,Autorizado,True
94,877,2020-06-28,Beneficiario,True
561,878,2018-05-03,Titular,False
831,879,2020-05-08,Beneficiario,True
73,880,2018-09-16,Autorizado,True
92,881,2018-05-05,Titular,False
636,882,2021-08-17,Autorizado,True
978,883,2022-02-21,Beneficiario,True
496,884,2020-07-11,Titular,True
399,885,2023-05-09,Titular,False
243,886,2018-07-09,Autorizado,False
94,887,2018-09-26,Autorizado,False
805,888,2023-03-04,Beneficiario,False
163,889,2020-02-20,Titular,True
388,890,2022-01-12,Beneficiario,True
729,891,2023-08-09,Titular,True
558,892,2020-01-28,Titular,False
317,893,2022-12-29,Titular,True
35,894,2020-05-22,Titular,False
323,895,2023-05-25,Autorizado,False
632,896,2018-07-01,Titular,True
580,897,2019-02-05,Autorizado,True
51,898,2024-05-06,Titular,True
113,899,2019-10-03,Titular,False
241,900,2024-11-30,Titular,True
574,901,2020-12-05,Titular,True
424,902,2022-08-31,Titular,True
315,903,2023-11-18,Beneficiario,True
584,904,2021-01-10,Autorizado,False
462,905,2022-10-13,Beneficiario,True
539,906,2019-12-02,Autorizado,True
431,907,2018-12-15,Beneficiario,True
546,908,2021-10-30,Autorizado,False
991,909,2018-06-19,Beneficiario,True
178,910,2018-12-08,Titular,False
921,911,2018-05-07,Titular,True
820,912,2021-10-20,Titular,True
44,913,2021-07-17,Autorizado,True
152,914,2018-10-14,Autorizado,True
896,915,2024-06-01,Beneficiario,False
473,916,2022-07-23,Titular,True
402,917,2023-05-28,Beneficiario,False
441,918,2020-02-20,Autorizado,True
370,919,2023-07-19,Beneficiario,False
87,920,2022-11-26,Beneficiario,True
304,921,2021-09-02,Beneficiario,False
255,922,2021-09-23,Beneficiario,True
672,923,2021-07-21,Beneficiario,True
760,924,2018-02-03,Beneficiario,True
924,925,2020-01-06,Beneficiario,True
983,926,2020-12-04,Titular,True
293,927,2024-08-16,Beneficiario,False
327,928,2023-08-11,Beneficiario,True
835,929,2023-07-09,Beneficiario,True
460,930,2019-03-10,Autorizado,False
533,931,2019-10-15,Beneficiario,True
339,932,2019-03-24,Titular,True
236,933,2024-04-19,Autorizado,True
752,934,2022-04-17,Titular,True
11,935,2024-03-28,Titular,True
769,936,2024-05-13,Beneficiario,False
380,937,2021-09-14,Beneficiario,True
265,938,2018-06-22,Autorizado,True
974,939,2022-07-03,Beneficiario,False
996,940,2024-02-25,Beneficiario,True
167,941,2018-07-11,Beneficiario,True
60,942,2021-04-01,Titular,True
560,943,2021-02-16,Autorizado,True
267,944,2024-12-31,Beneficiario,True
369,945,2022-07-15,Beneficiario,False
481,946,2018-03-18,Autorizado,False
614,947,2018-09-06,Autorizado,True
547,948,2018-06-28,Titular,True
643,949,2019-05-23,Titular,True
87,950,2023-09-28,Autorizado,True
714,951,2019-12-26,Beneficiario,False
939,952,2020-10-29,Autorizado,True
818,953,2018-06-26,Beneficiario,True
633,954,2020-11-09,Titular,True
177,955,2024-04-26,Autorizado,False
571,956,2019-04-22,Beneficiario,True
116,957,2018-01-23,Beneficiario,True
662,958,2024-01-17,Titular,True
837,959,2018-02-13,Titular,True
927,960,2023-12-31,Titular,True
945,961,2020-06-19,Beneficiario,True
384,962,2024-06-20,Beneficiario,True
896,963,2020-07-13,Autorizado,False
719,964,2023-03-30,Beneficiario,True
613,965,2019-03-06,Autorizado,True
486,966,2021-07-05,Beneficiario,True
429,967,2023-02-24,Titular,True
138,968,2018-06-04,Titular,True
120,969,2022-11-07,Titular,True
606,970,2023-02-16,Beneficiario,True
475,971,2024-01-09,Titular,True
387,972,2023-01-13,Beneficiario,False
200,973,2020-10-22,Titular,False
548,974,2021-03-09,Beneficiario,True
156,975,2023-02-14,Beneficiario,True
524,976,2023-12-09,Autorizado,True
549,977,2023-06-03,Beneficiario,True
113,978,2022-11-11,Beneficiario,True
313,979,2019-06-22,Autorizado,True
182,980,2024-10-10,Autorizado,True
852,981,2019-12-26,Autorizado,True
892,982,2021-05-11,Autorizado,True
133,983,2020-11-26,Titular,True
953,984,2024-08-21,Titular,True
313,985,2022-01-24,Titular,True
996,986,2019-12-25,Autorizado,True
630,987,2024-12-23,Beneficiario,False
628,988,2020-06-28,Titular,True
204,989,2023-03-15,Beneficiario,False
433,990,2018-08-11,Autorizado,False
357,991,2024-06-18,Titular,True
194,992,2018-07-04,Beneficiario,False
277,993,2024-07-20,Beneficiario,True
166,994,2023-03-21,Autorizado,True
64,995,2024-08-17,Autorizado,False
775,996,2024-01-19,Titular,True
911,997,2019-12-24,Autorizado,True
496,998,2021-11-02,Beneficiario,True
987,999,2018-09-07,Autorizado,True
108,1000,2022-08-27,Titular,False
195,1001,2018-03-01,Autorizado,False
735,1002,2018-06-06,Titular,True
473,1003,2023-07-04,Autorizado,True
783,1004,2018-10-14,Beneficiario,False
45,1005,2019-11-21,Autorizado,True
651,1006,2022-06-20,Autorizado,True
637,1007,2023-02-18,Titular,True
516,1008,2022-03-03,Beneficiario,False
659,1009,2021-12-11,Autorizado,True
692,1010,2021-07-26,Titular,True
713,1011,2022-11-30,Beneficiario,True
589,1012,2022-11-20,Autorizado,True
608,1013,2019-09-14,Autorizado,True
280,1014,2021-11-23,Autorizado,True
594,1015,2020-02-29,Beneficiario,True
422,1016,2019-06-28,Beneficiario,True
406,1017,2022-03-19,Autorizado,True
510,1018,2020-02-10,Titular,True
977,1019,2024-12-09,Titular,True
249,1020,2021-08-29,Beneficiario,True
596,1021,2018-07-08,Autorizado,True
547,1022,2022-05-06,Autorizado,True
656,1023,2018-03-17,Autorizado,True
122,1024,2024-04-09,Beneficiario,True
297,1025,2024-04-08,Beneficiario,True
548,1026,2024-01-04,Titular,False
553,1027,2021-03-23,Titular,True
683,1028,2018-07-28,Autorizado,True
762,1029,2022-11-26,Beneficiario,True
984,1030,2024-01-21,Beneficiario,False
696,1031,2021-03-22,Titular,False
891,1032,2024-04-27,Titular,True
100,1033,2018-01-24,Beneficiario,True
681,1034,2018-09-11,Titular,False
936,1035,2021-07-06,Autorizado,False
659,1036,2022-08-24,Titular,False
705,1037,2023-12-26,Autorizado,False
259,1038,2023-07-27,Titular,True
352,1039,2021-02-04,Autorizado,False
40,1040,2020-09-30,Beneficiario,True
353,1041,2024-12-30,Titular,True
436,1042,2021-03-03,Beneficiario,False
340,1043,2018-07-28,Autorizado,True
265,1044,2024-03-21,Titular,True
805,1045,2020-12-12,Beneficiario,True
869,1046,2019-06-03,Beneficiario,False
993,1047,2023-12-10,Autorizado,True
719,1048,2019-10-17,Beneficiario,True
190,1049,2020-12-12,Beneficiario,True
656,1050,2020-02-10,Titular,False
278,1051,2018-07-15,Beneficiario,False
329,1052,2018-07-24,Titular,False
175,1053,2024-02-13,Beneficiario,True
515,1054,2021-09-07,Beneficiario,True
345,1055,2020-05-09,Autorizado,False
95,1056,2018-01-01,Autorizado,True
375,1057,2020-01-08,Beneficiario,True
750,1058,2018-04-10,Beneficiario,True
308,1059,2023-09-23,Titular,False
342,1060,2021-08-26,Titular,True
543,1061,2019-11-02,Beneficiario,True
660,1062,2020-07-05,Titular,True
519,1063,2022-02-26,Autorizado,True
492,1064,2024-01-06,Beneficiario,True
324,1065,2021-08-02,Beneficiario,True
852,1066,2019-04-25,Titular,True
804,1067,2019-10-06,Beneficiario,True
490,1068,2018-11-27,Titular,True
491,1069,2024-03-14,Autorizado,True
318,1070,2021-11-16,Titular,False
264,1071,2022-01-20,Titular,True
602,1072,2024-12-24,Autorizado,False
610,1073,2019-05-09,Autorizado,False
853,1074,2020-12-30,Titular,False
680,1075,2018-04-11,Beneficiario,False
754,1076,2019-01-15,Beneficiario,True
175,1077,2019-06-05,Titular,False
585,1078,2018-01-14,Beneficiario,True
147,1079,2018-06-20,Beneficiario,False
919,1080,2022-03-11,Titular,True
463,1081,2022-10-19,Autorizado,False
831,1082,2020-05-21,Titular,True
895,1083,2023-04-21,Beneficiario,False
223,1084,2019-08-19,Beneficiario,False
117,1085,2024-05-30,Autorizado,True
968,1086,2023-01-10,Titular,False
888,1087,2023-03-22,Autorizado,True
49,1088,2018-06-22,Autorizado,True
227,1089,2022-02-23,Titular,True
22,1090,2024-10-04,Titular,True
405,1091,2018-07-29,Beneficiario,True
599,1092,2020-03-24,Beneficiario,True
315,1093,2022-12-03,Titular,True
437,1094,2021-05-20,Titular,True
877,1095,2023-05-09,Titular,False
139,1096,2021-05-01,Autorizado,True
352,1097,2019-07-15,Autorizado,True
81,1098,2024-01-02,Titular,False
362,1099,2020-06-27,Beneficiario,True
999,1100,2024-06-27,Beneficiario,True
89,1101,2022-10-31,Beneficiario,True
582,1102,2022-10-18,Beneficiario,False
253,1103,2020-03-09,Titular,False
933,1104,2021-06-08,Autorizado,True
558,1105,2024-09-07,Beneficiario,True
937,1106,2022-09-20,Autorizado,True
263,1107,2022-02-16,Titular,False
108,1108,2024-07-18,Beneficiario,True
894,1109,2021-04-17,Beneficiario,False
39,1110,2020-08-11,Autorizado,True
220,1111,2023-12-28,Beneficiario,False
957,1112,2024-03-05,Autorizado,True
542,1113,2022-08-10,Titular,True
589,1114,2018-07-09,Titular,True
709,1115,2018-02-02,Beneficiario,True
784,1116,2020-05-10,Titular,True
243,1117,2023-10-24,Autorizado,False
273,1118,2020-09-07,Titular,False
860,1119,2024-05-23,Beneficiario,True
214,1120,2019-08-18,Beneficiario,True
562,1121,2024-11-05,Autorizado,False
240,1122,2019-09-21,Beneficiario,True
258,1123,2020-11-24,Titular,True
965,1124,2021-06-25,Titular,False
131,1125,2022-11-19,Beneficiario,True
70,1126,2023-10-11,Beneficiario,True
669,1127,2018-06-14,Beneficiario,False
68,1128,2019-09-18,Beneficiario,True
279,1129,2019-10-19,Beneficiario,True
246,1130,2023-05-07,Autorizado,False
978,1131,2024-10-18,Beneficiario,True
754,1132,2020-04-09,Beneficiario,False
589,1133,2018-04-29,Beneficiario,True
863,1134,2023-06-12,Titular,False
912,1135,2018-08-26,Autorizado,False
53,1136,2019-08-27,Titular,True
221,1137,2018-06-26,Autorizado,True
174,1138,2018-05-02,Titular,False
799,1139,2024-07-06,Autorizado,True
370,1140,2021-04-21,Beneficiario,True
488,1141,2018-07-26,Autorizado,False
342,1142,2023-03-27,Beneficiario,True
92,1143,2023-11-15,Autorizado,True
112,1144,2019-07-22,Titular,True
78,1145,2024-04-26,Autorizado,False
260,1146,2022-08-23,Titular,True
508,1147,2023-03-01,Autorizado,False
466,1148,2019-12-14,Autorizado,False
778,1149,2018-10-06,Beneficiario,False
96,1150,2024-06-09,Beneficiario,True
277,1151,2018-02-26,Beneficiario,True
760,1152,2023-08-28,Autorizado,False
214,1153,2018-09-17,Titular,True
946,1154,2024-08-05,Titular,True
738,1155,2019-11-01,Beneficiario,True
848,1156,2024-02-08,Autorizado,True
109,1157,2022-03-26,Beneficiario,False
862,1158,2018-04-06,Beneficiario,False
822,1159,2018-11-04,Autorizado,True
900,1160,2024-09-10,Titular,True
61,1161,2021-03-15,Titular,False
524,1162,2024-11-08,Autorizado,True
34,1163,2024-10-12,Beneficiario,True
45,1164,2020-06-07,Titular,True
748,1165,2024-04-02,Titular,False
276,1166,2020-05-18,Beneficiario,False
230,1167,2018-01-18,Autorizado,False
152,1168,2021-11-17,Autorizado,True
761,1169,2020-11-20,Autorizado,True
780,1170,2024-03-06,Autorizado,True
255,1171,2021-01-17,Autorizado,True
627,1172,2020-02-28,Beneficiario,True
416,1173,2021-07-27,Autorizado,True
760,1174,2023-02-19,Autorizado,False
760,1175,2019-07-09,Beneficiario,True
10,1176,2020-01-19,Titular,True
974,1177,2018-10-15,Autorizado,False
398,1178,2018-05-02,Beneficiario,False
122,1179,2022-09-27,Autorizado,False
536,1180,2022-08-27,Beneficiario,True
145,1181,2021-08-04,Autorizado,False
267,1182,2024-06-25,Beneficiario,False
421,1183,2021-05-28,Titular,False
721,1184,2018-04-10,Autorizado,True
98,1185,2024-03-26,Titular,False
553,1186,2020-05-16,Beneficiario,False
611,1187,2019-12-10,Autorizado,True
355,1188,2020-09-14,Beneficiario,True
479,1189,2019-06-04,Beneficiario,False
974,1190,2023-11-25,Autorizado,True
164,1191,2018-04-05,Beneficiario,True
110,1192,2021-09-28,Beneficiario,True
998,1193,2024-01-23,Autorizado,True
33,1194,2020-08-20,Autorizado,False
419,1195,2022-12-06,Titular,False
89,1196,2018-11-15,Beneficiario,True
131,1197,2019-05-05,Beneficiario,False
129,1198,2021-10-17,Beneficiario,True
440,1199,2021-01-11,Beneficiario,False
48,1200,2024-10-02,Beneficiario,False
873,1201,2020-10-29,Titular,True
243,1202,2019-04-01,Beneficiario,False
153,1203,2019-10-14,Beneficiario,True
420,1204,2018-06-09,Beneficiario,False
685,1205,2024-11-30,Beneficiario,True
397,1206,2022-11-16,Titular,True
283,1207,2023-12-03,Beneficiario,True
453,1208,2022-12-10,Autorizado,True
83,1209,2022-07-01,Beneficiario,True
423,1210,2019-04-16,Beneficiario,True
129,1211,2023-01-14,Beneficiario,True
744,1212,2022-05-01,Titular,True
114,1213,2024-09-23,Autorizado,False
770,1214,2023-06-13,Autorizado,False
676,1215,2021-07-20,Beneficiario,True
728,1216,2019-05-28,Beneficiario,True
256,1217,2021-05-16,Titular,True
694,1218,2021-09-30,Autorizado,True
284,1219,2022-07-05,Beneficiario,True
887,1220,2024-11-04,Titular,False
165,1221,2024-10-22,Titular,True
191,1222,2019-10-26,Titular,False
762,1223,2022-09-17,Beneficiario,False
731,1224,2021-01-16,Titular,True
716,1225,2018-04-07,Titular,True
283,1226,2020-11-30,Titular,True
247,1227,2023-10-18,Titular,True
781,1228,2020-08-13,Autorizado,True
160,1229,2024-01-11,Autorizado,True
596,1230,2020-08-27,Autorizado,True
374,1231,2020-04-11,Autorizado,False
346,1232,2024-10-17,Autorizado,True
572,1233,2019-07-19,Titular,True
483,1234,2020-11-01,Beneficiario,False
969,1235,2023-08-15,Autorizado,True
855,1236,2020-02-04,Autorizado,True
794,1237,2022-10-31,Titular,True
900,1238,2020-07-17,Beneficiario,True
561,1239,2022-03-08,Beneficiario,True
994,1240,2024-03-21,Titular,False
787,1241,2021-07-02,Titular,True
125,1242,2018-11-21,Autorizado,True
392,1243,2024-07-02,Titular,True
21,1244,2019-08-20,Beneficiario,True
707,1245,2022-02-06,Titular,False
57,1246,2022-06-22,Titular,True
492,1247,2018-11-13,Titular,True
915,1248,2022-08-17,Beneficiario,True
228,1249,2018-05-29,Autorizado,True
25,1250,2018-11-06,Beneficiario,False
77,1251,2018-05-29,Autorizado,True
934,1252,2018-01-27,Titular,False
716,1253,2019-03-12,Beneficiario,True
959,1254,2021-12-27,Autorizado,False
4,1255,2021-08-16,Beneficiario,True
788,1256,2021-06-27,Autorizado,True
253,1257,2018-06-08,Titular,True
79,1258,2023-04-28,Autorizado,True
382,1259,2022-06-27,Titular,False
386,1260,2023-07-04,Autorizado,True
393,1261,2019-10-03,Titular,False
863,1262,2021-07-13,Titular,False
367,1263,2019-06-19,Beneficiario,False
513,1264,2024-03-02,Autorizado,False
657,1265,2023-02-18,Autorizado,True
326,1266,2018-08-20,Beneficiario,True
304,1267,2019-10-09,Titular,True
393,1268,2022-06-14,Beneficiario,True
404,1269,2024-05-21,Titular,True
854,1270,2023-01-07,Titular,False
11,1271,2023-12-20,Autorizado,False
70,1272,2022-07-13,Titular,True
142,1273,2023-07-20,Titular,True
622,1274,2020-11-01,Titular,False
959,1275,2019-08-25,Beneficiario,True
343,1276,2018-04-02,Beneficiario,True
704,1277,2019-12-23,Titular,True
429,1278,2022-09-19,Beneficiario,True
796,1279,2021-06-24,Autorizado,False
755,1280,2021-06-09,Autorizado,True
353,1281,2021-10-18,Titular,True
29,1282,2021-12-29,Titular,True
489,1283,2020-02-28,Beneficiario,True
185,1284,2023-07-02,Autorizado,True
780,1285,2018-11-22,Titular,True
124,1286,2018-03-02,Titular,False
905,1287,2022-03-12,Autorizado,False
567,1288,2021-12-14,Titular,False
9,1289,2024-02-29,Autorizado,False
185,1290,2023-08-04,Beneficiario,True
912,1291,2024-09-21,Autorizado,False
63,1292,2023-07-15,Beneficiario,False
909,1293,2020-02-07,Titular,True
457,1294,2018-10-13,Autorizado,True
204,1295,2021-08-16,Titular,False
287,1296,2019-11-06,Titular,True
286,1297,2019-02-10,Beneficiario,True
577,1298,2020-08-04,Titular,False
903,1299,2020-10-05,Autorizado,True
225,1300,2024-10-06,Beneficiario,True
882,1301,2021-02-17,Beneficiario,False
668,1302,2021-03-22,Titular,True
441,1303,2019-08-19,Autorizado,False
171,1304,2021-06-20,Beneficiario,False
639,1305,2023-02-14,Autorizado,True
446,1306,2023-08-06,Autorizado,False
867,1307,2021-03-02,Autorizado,True
863,1308,2021-04-23,Beneficiario,True
796,1309,2019-06-15,Beneficiario,False
587,1310,2022-05-31,Autorizado,True
254,1311,2024-12-15,Beneficiario,True
158,1312,2023-09-20,Titular,False
61,1313,2021-04-26,Titular,False
816,1314,2018-02-11,Beneficiario,True
774,1315,2018-11-02,Titular,True
168,1316,2024-09-09,Autorizado,True
759,1317,2024-04-08,Beneficiario,True
808,1318,2019-12-13,Autorizado,False
799,1319,2019-11-08,Autorizado,False
138,1320,2020-10-11,Titular,True
493,1321,2020-11-29,Titular,True
16,1322,2019-06-12,Autorizado,True
924,1323,2022-10-02,Beneficiario,False
406,1324,2021-11-29,Autorizado,True
740,1325,2018-07-26,Titular,True
684,1326,2023-10-14,Autorizado,True
928,1327,2018-01-08,Beneficiario,False
785,1328,2022-01-29,Beneficiario,False
323,1329,2024-06-04,Autorizado,True
708,1330,2022-01-21,Autorizado,False
215,1331,2020-12-05,Titular,True
862,1332,2021-12-07,Beneficiario,True
144,1333,2019-04-25,Autorizado,True
158,1334,2020-07-02,Beneficiario,True
553,1335,2020-12-22,Beneficiario,True
495,1336,2023-03-30,Autorizado,True
214,1337,2023-10-07,Titular,True
894,1338,2020-06-05,Titular,False
682,1339,2020-09-07,Autorizado,True
516,1340,2024-11-04,Autorizado,True
794,1341,2020-09-04,Beneficiario,True
177,1342,2024-01-21,Autorizado,False
599,1343,2021-01-08,Beneficiario,False
600,1344,2018-03-26,Autorizado,True
9,1345,2020-05-07,Autorizado,False
308,1346,2019-05-21,Titular,False
902,1347,2019-11-01,Titular,False
281,1348,2019-02-17,Titular,True
14,1349,2022-05-31,Beneficiario,False
455,1350,2019-09-16,Titular,False
914,1351,2023-09-24,Titular,True
69,1352,2020-11-14,Beneficiario,True
630,1353,2024-03-17,Autorizado,False
380,1354,2020-06-09,Beneficiario,False
475,1355,2023-02-10,Titular,True
712,1356,2018-08-27,Beneficiario,True
39,1357,2022-12-24,Titular,False
57,1358,2022-02-28,Autorizado,False
726,1359,2018-03-23,Autorizado,True
234,1360,2019-06-18,Beneficiario,False
436,1361,2020-06-09,Titular,True
908,1362,2022-07-16,Titular,True
730,1363,2020-04-08,Titular,True
399,1364,2021-10-02,Beneficiario,True
202,1365,2018-01-14,Beneficiario,False
974,1366,2023-11-22,Titular,True
214,1367,2023-07-05,Titular,True
829,1368,2023-10-04,Autorizado,False
452,1369,2020-09-16,Beneficiario,False
194,1370,2023-10-20,Beneficiario,True
225,1371,2021-09-08,Titular,False
173,1372,2020-02-21,Autorizado,False
399,1373,2024-12-21,Beneficiario,True
301,1374,2022-05-12,Autorizado,True
582,1375,2023-10-28,Beneficiario,True
752,1376,2021-02-09,Beneficiario,True
513,1377,2024-07-29,Autorizado,False
401,1378,2020-07-08,Autorizado,True
226,1379,2023-01-27,Autorizado,False
867,1380,2019-09-22,Autorizado,True
929,1381,2022-06-26,Titular,False
385,1382,2024-10-12,Titular,True
425,1383,2022-09-14,Beneficiario,True
947,1384,2021-07-17,Autorizado,False
530,1385,2024-06-22,Beneficiario,True
713,1386,2023-05-27,Beneficiario,True
42,1387,2024-02-04,Autorizado,True
242,1388,2019-02-09,Beneficiario,False
38,1389,2021-09-19,Autorizado,True
252,1390,2020-03-01,Titular,True
415,1391,2023-01-01,Autorizado,True
188,1392,2018-10-19,Autorizado,True
795,1393,2021-05-08,Beneficiario,True
442,1394,2022-04-18,Titular,False
48,1395,2022-09-29,Autorizado,True
833,1396,2023-03-19,Beneficiario,True
865,1397,2018-07-27,Titular,True
653,1398,2018-03-25,Titular,True
664,1399,2019-12-04,Beneficiario,False
700,1400,2022-10-04,Beneficiario,False
781,1401,2024-11-06,Autorizado,True
830,1402,2023-11-08,Autorizado,True
953,1403,2018-08-20,Titular,True
989,1404,2019-05-10,Autorizado,True
937,1405,2021-08-26,Titular,False
415,1406,2018-08-07,Autorizado,True
977,1407,2020-03-02,Titular,False
656,1408,2018-01-12,Beneficiario,True
626,1409,2023-07-25,Beneficiario,False
840,1410,2020-05-02,Titular,False
544,1411,2024-03-28,Beneficiario,False
761,1412,2024-06-15,Autorizado,True
711,1413,2023-08-02,Beneficiario,False
881,1414,2022-04-26,Titular,True
352,1415,2022-06-07,Autorizado,False
872,1416,2024-11-07,Beneficiario,True
2,1417,2020-03-07,Titular,True
960,1418,2021-11-26,Titular,False
50,1419,2020-12-01,Titular,False
887,1420,2023-07-09,Titular,False
969,1421,2018-04-18,Beneficiario,True
335,1422,2023-01-02,Autorizado,True
676,1423,2019-02-02,Beneficiario,False
91,1424,2021-05-12,Beneficiario,False
737,1425,2024-10-29,Beneficiario,True
416,1426,2024-08-28,Autorizado,False
18,1427,2022-03-19,Autorizado,True
432,1428,2021-07-16,Autorizado,False
334,1429,2022-04-24,Titular,False
535,1430,2020-12-12,Autorizado,True
303,1431,2024-03-14,Beneficiario,True
20,1432,2024-06-11,Autorizado,True
10,1433,2023-07-13,Beneficiario,False
950,1434,2018-11-01,Beneficiario,True
773,1435,2020-07-25,Autorizado,False
364,1436,2022-08-23,Autorizado,True
717,1437,2018-01-23,Autorizado,True
995,1438,2018-08-29,Beneficiario,False
122,1439,2019-03-26,Autorizado,True
379,1440,2021-12-02,Titular,False
984,1441,2019-05-01,Titular,True
619,1442,2019-01-03,Autorizado,False
382,1443,2022-11-15,Beneficiario,True
52,1444,2018-03-19,Beneficiario,True
421,1445,2024-06-29,Titular,True
990,1446,2021-02-11,Autorizado,True
354,1447,2022-08-24,Beneficiario,True
618,1448,2024-12-11,Beneficiario,True
476,1449,2023-02-24,Autorizado,True
125,1450,2018-02-09,Titular,False
827,1451,2021-09-25,Titular,False
618,1452,2021-01-12,Titular,True
413,1453,2018-01-07,Titular,True
675,1454,2020-01-30,Beneficiario,False
678,1455,2022-03-04,Beneficiario,True
308,1456,2022-03-31,Autorizado,True
651,1457,2023-03-06,Beneficiario,True
393,1458,2022-06-06,Beneficiario,False
338,1459,2023-02-19,Titular,False
240,1460,2019-07-25,Autorizado,False
966,1461,2023-05-07,Beneficiario,True
583,1462,2018-12-09,Titular,True
135,1463,2018-01-12,Beneficiario,False
3,1464,2021-08-21,Autorizado,True
342,1465,2019-09-15,Titular,True
815,1466,2018-08-12,Autorizado,True
