id_usuario,id_transaccion,autorizacion,metodo_autorizacion,timestamp
983,774,True,PIN,2023-07-27
634,775,True,Contraseña,2022-04-13
511,776,True,Biometrico,2022-03-13
547,777,False,Biometrico,2024-02-24
295,778,True,Contraseña,2025-06-13
277,779,True,Contraseña,2024-09-10
75,780,True,Contraseña,2024-10-29
113,781,False,OTP,2023-03-16
984,782,True,OTP,2024-02-16
186,783,True,Contraseña,2023-02-13
22,784,True,Contraseña,2024-11-24
429,785,True,PIN,2023-02-01
403,786,True,Biometrico,2022-09-16
187,787,True,Biometrico,2024-05-31
134,788,True,Contraseña,2022-11-20
68,789,True,Contraseña,2022-09-04
796,790,True,Contraseña,2025-04-12
472,791,True,PIN,2024-08-17
617,792,True,Biometrico,2022-11-19
185,793,False,OTP,2025-10-15
622,794,False,PIN,2025-11-05
602,795,True,PIN,2022-06-10
275,796,True,PIN,2024-03-02
646,797,True,Contraseña,2025-11-05
828,798,True,PIN,2022-03-28
364,799,True,Contraseña,2025-08-03
124,800,False,Contraseña,2023-12-13
783,801,True,PIN,2023-02-15
873,802,True,Biometrico,2023-06-18
709,803,True,PIN,2024-08-19
577,804,False,Contraseña,2024-12-29
548,805,True,OTP,2022-11-04
999,806,True,OTP,2022-04-18
9,807,True,Contraseña,2023-12-11
64,808,False,Contraseña,2025-08-17
124,809,True,PIN,2025-08-07
751,810,True,PIN,2023-07-12
560,811,True,Biometrico,2022-06-19
863,812,False,Biometrico,2023-03-08
514,813,True,OTP,2022-01-03
122,814,False,Contraseña,2025-01-30
436,815,True,OTP,2022-05-19
930,816,True,Biometrico,2023-07-29
61,817,False,Contraseña,2024-05-05
712,818,False,Contraseña,2025-08-07
636,819,True,Biometrico,2024-09-28
187,820,False,Contraseña,2022-10-18
534,821,True,Biometrico,2024-06-07
838,822,True,Biometrico,2022-10-28
11,823,True,Biometrico,2023-06-28
537,824,True,PIN,2024-11-05
465,825,True,Contraseña,2024-01-18
242,826,False,Biometrico,2025-10-13
174,827,False,Biometrico,2024-04-12
505,828,False,Contraseña,2024-01-04
900,829,False,Biometrico,2023-04-06
541,830,True,Contraseña,2025-12-09
687,831,True,OTP,2022-11-10
904,832,True,Contraseña,2022-05-09
703,833,False,Biometrico,2022-10-13
390,834,True,OTP,2022-02-12
294,835,False,PIN,2022-02-20
974,836,False,Contraseña,2023-04-29
806,837,False,PIN,2024-09-20
561,838,False,OTP,2023-08-27
577,839,False,Biometrico,2025-11-24
783,840,True,Contraseña,2022-01-13
946,841,False,OTP,2023-06-17
422,842,False,Contraseña,2023-09-11
225,843,True,Contraseña,2025-03-06
189,844,False,PIN,2023-03-02
866,845,True,PIN,2023-08-07
16,846,True,Contraseña,2024-01-26
454,847,True,Contraseña,2024-02-29
447,848,True,Contraseña,2023-01-16
370,849,True,OTP,2022-12-15
488,850,True,OTP,2025-06-24
924,851,True,Biometrico,2022-08-23
996,852,False,Contraseña,2024-02-27
23,853,True,Biometrico,2023-02-02
802,854,True,Biometrico,2024-03-13
429,855,True,Biometrico,2025-02-13
211,856,True,OTP,2024-02-15
952,857,False,Contraseña,2025-10-21
121,858,True,PIN,2025-09-11
542,859,True,Biometrico,2025-06-23
68,860,True,OTP,2025-10-23
68,861,True,Biometrico,2023-07-09
886,862,True,Biometrico,2024-03-19
191,863,False,Contraseña,2023-01-18
319,864,False,Biometrico,2025-05-15
697,865,True,Biometrico,2023-07-10
374,866,True,Biometrico,2022-06-29
419,867,False,PIN,2025-04-14
140,868,True,PIN,2022-11-24
790,869,True,OTP,2022-08-16
898,870,True,Contraseña,2024-03-17
18,871,True,Contraseña,2024-10-03
31,872,True,OTP,2023-07-17
605,873,True,OTP,2024-11-11
519,874,True,PIN,2022-02-18
652,875,False,OTP,2024-11-23
683,876,True,Biometrico,2022-04-22
130,877,True,PIN,2025-04-04
132,878,False,OTP,2022-11-23
65,879,True,PIN,2025-04-13
146,880,True,PIN,2023-06-06
763,881,True,Biometrico,2024-03-30
437,882,True,Biometrico,2023-12-09
380,883,False,OTP,2025-11-21
144,884,True,OTP,2022-04-18
388,885,False,Contraseña,2024-02-28
68,886,False,PIN,2025-01-11
47,887,True,Biometrico,2025-02-03
188,888,True,OTP,2023-12-15
468,889,True,Biometrico,2023-08-27
754,890,True,OTP,2022-06-02
16,891,True,Contraseña,2022-12-16
993,892,True,PIN,2024-02-13
652,893,False,Biometrico,2023-12-06
726,894,True,OTP,2022-04-24
121,895,False,Biometrico,2025-02-05
437,896,True,Biometrico,2024-07-14
796,897,False,Biometrico,2024-12-13
521,898,True,Biometrico,2023-02-14
730,899,True,OTP,2024-11-27
340,900,False,PIN,2024-06-24
822,901,True,OTP,2023-06-28
711,902,True,Biometrico,2025-11-16
845,903,True,Contraseña,2022-05-02
426,904,False,OTP,2024-06-01
952,905,True,PIN,2025-04-03
325,906,True,PIN,2024-09-06
570,907,True,Contraseña,2023-01-18
789,908,True,OTP,2025-05-16
785,909,True,PIN,2025-12-21
387,910,True,Biometrico,2022-05-23
267,911,False,Contraseña,2022-10-21
631,912,True,OTP,2024-09-10
545,913,True,OTP,2025-12-09
735,914,True,Biometrico,2024-02-24
332,915,True,Biometrico,2024-03-02
786,916,False,Contraseña,2023-01-06
479,917,True,Biometrico,2022-11-06
751,918,True,PIN,2022-06-12
704,919,True,OTP,2024-05-05
241,920,True,Biometrico,2022-02-03
873,921,False,OTP,2022-01-28
408,922,False,OTP,2023-01-18
138,923,True,Biometrico,2023-09-15
256,924,False,OTP,2025-07-29
959,925,True,OTP,2025-01-02
633,926,True,Biometrico,2023-11-06
731,927,True,Biometrico,2025-10-19
441,928,True,OTP,2023-04-16
762,929,True,Contraseña,2023-04-19
639,930,True,OTP,2025-04-19
794,931,True,OTP,2025-03-08
78,932,False,Contraseña,2023-01-03
386,933,False,Contraseña,2024-08-02
353,934,True,OTP,2022-03-25
585,935,True,OTP,2023-04-21
14,936,False,Contraseña,2025-10-05
661,937,True,Biometrico,2025-04-18
583,938,True,Biometrico,2024-09-18
504,939,False,Contraseña,2025-06-16
39,940,True,PIN,2022-11-19
613,941,False,Contraseña,2024-07-24
78,942,False,Biometrico,2025-05-26
486,943,True,PIN,2022-11-02
912,944,True,OTP,2025-04-17
316,945,False,Biometrico,2023-01-21
57,946,False,PIN,2023-09-24
403,947,True,OTP,2022-09-08
249,948,False,Contraseña,2025-07-08
276,949,False,PIN,2023-05-28
131,950,False,PIN,2025-12-01
382,951,True,PIN,2023-06-02
318,952,True,OTP,2025-10-06
370,953,True,OTP,2023-06-17
761,954,True,Biometrico,2022-12-25
799,955,True,PIN,2023-11-10
559,956,True,Biometrico,2024-12-12
716,957,False,OTP,2025-07-21
340,958,True,Contraseña,2022-07-16
48,959,True,Contraseña,2023-07-15
355,960,False,PIN,2023-05-14
457,961,True,PIN,2025-05-17
647,962,False,Contraseña,2023-08-12
561,963,False,Contraseña,2025-11-30
186,964,True,Contraseña,2025-10-25
614,965,True,PIN,2023-05-29
767,966,True,Contraseña,2024-10-17
749,967,True,OTP,2024-11-13
131,968,False,Biometrico,2024-07-10
497,969,True,OTP,2024-01-25
143,970,True,OTP,2023-07-18
885,971,True,Biometrico,2022-08-18
415,972,True,Biometrico,2024-05-24
558,973,True,Biometrico,2025-05-29
69,974,False,Contraseña,2023-06-08
213,975,True,Contraseña,2025-04-04
730,976,True,Biometrico,2024-05-08
436,977,False,Biometrico,2025-11-26
849,978,True,Biometrico,2024-03-06
751,979,True,Biometrico,2025-12-31
919,980,False,Biometrico,2024-10-07
408,981,True,PIN,2023-07-24
319,982,True,Biometrico,2025-05-12
193,983,False,Contraseña,2023-08-15
919,984,False,OTP,2023-05-04
933,985,False,Biometrico,2024-02-19
145,986,False,Contraseña,2022-05-14
307,987,False,Biometrico,2022-08-23
365,988,True,PIN,2024-11-26
399,989,True,OTP,2023-10-18
577,990,True,PIN,2024-04-17
681,991,True,Biometrico,2025-05-12
591,992,True,Biometrico,2024-02-23
233,993,False,PIN,2024-09-25
475,994,True,Biometrico,2024-12-19
140,995,True,PIN,2023-01-30
924,996,True,OTP,2022-11-28
13,997,False,PIN,2023-03-03
696,998,True,PIN,2022-08-21
343,999,True,OTP,2023-04-09
390,1000,True,Contraseña,2025-05-08
32,1001,True,PIN,2023-02-07
125,1002,True,OTP,2023-01-11
454,1003,True,Contraseña,2025-03-07
603,1004,True,PIN,2023-12-31
55,1005,True,Contraseña,2025-06-17
780,1006,True,OTP,2025-09-07
803,1007,True,Contraseña,2024-09-13
719,1008,True,Biometrico,2023-09-23
359,1009,True,Contraseña,2022-09-05
605,1010,False,PIN,2022-10-18
536,1011,True,Biometrico,2024-02-09
264,1012,False,Contraseña,2023-10-10
145,1013,True,PIN,2023-12-29
548,1014,True,OTP,2025-05-11
92,1015,True,PIN,2022-02-07
794,1016,True,PIN,2024-09-24
847,1017,True,Contraseña,2023-09-06
831,1018,False,PIN,2025-11-21
279,1019,True,PIN,2022-01-01
243,1020,True,Contraseña,2024-11-26
519,1021,False,PIN,2022-11-03
726,1022,True,OTP,2022-11-27
845,1023,False,OTP,2024-03-23
959,1024,False,OTP,2022-01-12
617,1025,False,Biometrico,2022-05-31
463,1026,True,Contraseña,2022-12-25
82,1027,True,OTP,2025-03-08
346,1028,False,OTP,2022-02-04
895,1029,True,Biometrico,2025-11-23
292,1030,True,PIN,2024-05-26
214,1031,False,PIN,2024-07-05
315,1032,True,OTP,2025-01-04
482,1033,True,Biometrico,2024-04-15
704,1034,False,Biometrico,2022-06-06
991,1035,False,Contraseña,2022-05-24
128,1036,False,Biometrico,2023-05-15
824,1037,False,Contraseña,2025-10-18
894,1038,True,Biometrico,2025-11-14
882,1039,True,PIN,2025-01-12
808,1040,True,PIN,2022-06-04
468,1041,False,PIN,2022-04-06
260,1042,True,Contraseña,2024-09-26
900,1043,True,PIN,2022-03-15
538,1044,True,Biometrico,2024-11-15
255,1045,False,PIN,2025-04-17
190,1046,True,PIN,2022-05-11
751,1047,True,OTP,2023-01-09
534,1048,True,PIN,2023-12-28
434,1049,True,OTP,2023-04-17
976,1050,True,Contraseña,2025-09-21
912,1051,True,OTP,2023-04-02
388,1052,True,OTP,2022-07-09
902,1053,True,OTP,2022-08-05
265,1054,True,OTP,2024-12-30
653,1055,False,Biometrico,2023-05-23
344,1056,True,PIN,2022-06-01
306,1057,True,OTP,2024-07-17
87,1058,True,Biometrico,2023-12-22
815,1059,False,Biometrico,2023-06-28
548,1060,True,Contraseña,2025-09-29
452,1061,True,PIN,2024-02-12
587,1062,True,OTP,2023-03-21
614,1063,True,PIN,2024-07-28
957,1064,False,Contraseña,2024-04-07
194,1065,False,PIN,2023-06-29
406,1066,True,PIN,2025-08-10
243,1067,True,PIN,2023-10-28
113,1068,False,OTP,2025-06-04
512,1069,True,PIN,2024-04-05
738,1070,True,Contraseña,2023-03-02
783,1071,True,OTP,2022-01-21
422,1072,True,OTP,2022-01-15
488,1073,True,Contraseña,2022-07-22
604,1074,True,Contraseña,2022-11-07
372,1075,True,PIN,2025-08-28
325,1076,True,PIN,2023-05-22
463,1077,False,Biometrico,2022-09-05
68,1078,True,Biometrico,2025-04-29
86,1079,True,Biometrico,2022-01-08
912,1080,True,Biometrico,2022-10-06
322,1081,False,PIN,2022-10-02
656,1082,True,Contraseña,2025-09-21
709,1083,False,Biometrico,2025-01-01
833,1084,True,PIN,2022-07-20
511,1085,True,Contraseña,2023-12-14
80,1086,True,Contraseña,2025-08-26
460,1087,True,Contraseña,2022-04-01
415,1088,True,Biometrico,2025-07-17
120,1089,True,OTP,2025-08-04
811,1090,False,Contraseña,2023-02-04
283,1091,True,PIN,2022-06-16
640,1092,True,OTP,2024-02-05
580,1093,True,PIN,2023-12-21
254,1094,False,PIN,2024-05-26
138,1095,False,OTP,2022-09-16
473,1096,True,PIN,2024-07-27
974,1097,True,Contraseña,2022-03-14
813,1098,True,Contraseña,2023-09-21
468,1099,False,Biometrico,2025-03-24
644,1100,True,OTP,2024-02-19
957,1101,True,OTP,2024-02-04
221,1102,False,Biometrico,2024-01-26
214,1103,True,PIN,2022-07-17
548,1104,False,PIN,2025-06-28
463,1105,True,Biometrico,2022-04-29
261,1106,True,Contraseña,2023-11-18
514,1107,True,Biometrico,2025-02-04
651,1108,True,Contraseña,2025-02-27
133,1109,True,PIN,2025-10-04
950,1110,True,PIN,2024-02-13
998,1111,False,Contraseña,2024-08-04
888,1112,True,PIN,2024-05-27
843,1113,True,OTP,2023-05-19
429,1114,True,Biometrico,2022-04-03
81,1115,True,PIN,2022-10-01
352,1116,True,Biometrico,2023-08-25
713,1117,True,Biometrico,2024-01-02
48,1118,True,Contraseña,2024-05-31
608,1119,True,PIN,2022-12-16
895,1120,True,Biometrico,2022-10-30
152,1121,False,Biometrico,2024-07-29
552,1122,True,OTP,2022-03-28
556,1123,False,PIN,2023-04-01
941,1124,True,OTP,2023-01-19
415,1125,True,OTP,2023-09-01
542,1126,True,PIN,2024-08-06
479,1127,True,Contraseña,2023-03-09
796,1128,True,Biometrico,2025-10-02
561,1129,False,OTP,2024-07-02
134,1130,True,OTP,2022-03-22
99,1131,False,Contraseña,2023-04-08
434,1132,True,Contraseña,2022-07-23
186,1133,False,OTP,2024-03-10
387,1134,False,Biometrico,2024-10-23
327,1135,True,Contraseña,2023-06-05
34,1136,False,Contraseña,2024-11-18
204,1137,False,PIN,2023-03-04
530,1138,False,PIN,2022-11-30
735,1139,True,PIN,2023-05-21
681,1140,True,PIN,2025-07-25
158,1141,False,PIN,2022-09-03
841,1142,True,PIN,2022-08-04
426,1143,True,OTP,2024-05-12
409,1144,True,PIN,2023-05-07
950,1145,False,Contraseña,2022-09-18
957,1146,True,OTP,2022-01-05
945,1147,False,PIN,2025-02-17
481,1148,True,Biometrico,2024-05-22
624,1149,True,Biometrico,2023-09-04
441,1150,True,OTP,2024-01-13
671,1151,False,Biometrico,2025-03-08
243,1152,False,Contraseña,2025-03-31
603,1153,True,OTP,2024-10-14
734,1154,True,Contraseña,2025-03-21
92,1155,False,Biometrico,2022-07-26
556,1156,True,PIN,2022-02-04
558,1157,False,Biometrico,2024-05-26
979,1158,True,PIN,2024-12-02
155,1159,True,PIN,2023-07-11
834,1160,True,Biometrico,2025-07-09
928,1161,True,OTP,2025-05-20
482,1162,True,PIN,2023-05-05
687,1163,True,Biometrico,2023-06-05
182,1164,True,Contraseña,2024-10-25
185,1165,True,PIN,2024-03-22
111,1166,False,OTP,2023-10-03
53,1167,True,PIN,2022-07-20
442,1168,False,OTP,2023-07-21
852,1169,True,Biometrico,2023-01-09
243,1170,True,PIN,2024-01-13
514,1171,True,Contraseña,2025-10-17
701,1172,True,Biometrico,2023-07-20
122,1173,True,PIN,2022-02-12
444,1174,True,OTP,2024-05-26
160,1175,False,OTP,2024-02-19
775,1176,False,OTP,2023-09-05
4,1177,True,OTP,2022-07-30
247,1178,True,Biometrico,2023-07-05
422,1179,True,PIN,2025-03-14
907,1180,False,Biometrico,2025-07-10
251,1181,False,PIN,2024-03-07
920,1182,True,Contraseña,2024-01-07
45,1183,True,PIN,2025-07-23
682,1184,False,OTP,2022-02-12
311,1185,False,Contraseña,2024-04-21
134,1186,True,OTP,2023-09-27
999,1187,False,Biometrico,2024-04-30
715,1188,True,Biometrico,2024-02-05
534,1189,False,PIN,2024-10-06
542,1190,True,OTP,2025-03-23
957,1191,True,PIN,2024-01-05
548,1192,True,PIN,2023-01-29
521,1193,True,OTP,2023-03-31
831,1194,True,Biometrico,2025-05-14
896,1195,False,OTP,2022-06-01
322,1196,False,OTP,2025-11-06
973,1197,True,Biometrico,2025-02-11
492,1198,True,Biometrico,2025-10-28
557,1199,True,OTP,2025-01-16
557,1200,True,Contraseña,2023-01-27
510,1201,False,Biometrico,2022-03-10
966,1202,True,Contraseña,2025-02-18
484,1203,False,Biometrico,2025-03-16
325,1204,False,Contraseña,2025-02-04
267,1205,True,Biometrico,2025-11-21
168,1206,True,Contraseña,2024-05-30
971,1207,False,PIN,2023-02-14
390,1208,True,Biometrico,2024-06-06
471,1209,True,Biometrico,2025-05-08
705,1210,False,OTP,2023-04-07
950,1211,False,Biometrico,2025-09-21
73,1212,True,Contraseña,2022-10-15
455,1213,True,Biometrico,2022-08-10
43,1214,True,Biometrico,2024-01-08
463,1215,True,OTP,2025-05-05
123,1216,True,PIN,2024-02-11
988,1217,False,PIN,2024-09-06
121,1218,False,OTP,2024-11-21
105,1219,True,OTP,2025-04-28
194,1220,True,OTP,2024-09-24
280,1221,True,PIN,2024-11-25
577,1222,True,Biometrico,2023-11-20
393,1223,True,PIN,2024-12-03
534,1224,True,Contraseña,2022-11-09
58,1225,True,Biometrico,2023-02-23
644,1226,True,OTP,2022-03-14
543,1227,True,Biometrico,2022-08-17
960,1228,False,OTP,2024-02-17
208,1229,False,Contraseña,2022-05-04
959,1230,True,Contraseña,2023-04-15
81,1231,False,PIN,2023-10-25
98,1232,False,PIN,2024-01-15
178,1233,True,Biometrico,2023-12-09
346,1234,True,Biometrico,2025-12-12
805,1235,True,Contraseña,2022-07-07
125,1236,True,OTP,2024-03-01
680,1237,True,OTP,2023-08-29
907,1238,True,OTP,2024-04-23
122,1239,True,Contraseña,2025-12-17
322,1240,True,PIN,2025-07-13
329,1241,False,Biometrico,2022-06-27
409,1242,True,Biometrico,2022-04-20
98,1243,False,OTP,2025-08-12
744,1244,True,PIN,2025-06-19
259,1245,True,OTP,2023-10-21
383,1246,False,Contraseña,2023-06-14
429,1247,False,PIN,2024-04-08
426,1248,True,OTP,2024-02-01
974,1249,True,Contraseña,2023-11-25
130,1250,False,OTP,2022-07-04
882,1251,True,Contraseña,2025-04-11
267,1252,True,Biometrico,2024-01-13
790,1253,True,Contraseña,2022-12-25
697,1254,True,Contraseña,2023-12-06
339,1255,True,OTP,2023-03-03
268,1256,True,OTP,2023-06-12
796,1257,True,PIN,2025-01-24
716,1258,False,Biometrico,2025-06-18
639,1259,True,Biometrico,2022-03-05
568,1260,True,OTP,2023-05-29
448,1261,True,Biometrico,2022-05-28
444,1262,True,Contraseña,2024-08-04
265,1263,True,Biometrico,2024-03-07
569,1264,True,OTP,2024-02-04
463,1265,False,PIN,2024-08-22
974,1266,False,Contraseña,2023-08-29
155,1267,True,Biometrico,2022-07-18
972,1268,True,PIN,2024-10-23
3,1269,True,OTP,2022-07-11
665,1270,True,OTP,2024-09-22
881,1271,True,OTP,2022-06-09
340,1272,False,PIN,2022-04-23
636,1273,False,PIN,2024-08-26
818,1274,False,Biometrico,2023-02-19
44,1275,True,Contraseña,2022-08-15
83,1276,True,Biometrico,2025-07-15
775,1277,True,PIN,2025-04-19
783,1278,False,Biometrico,2025-07-20
121,1279,True,Contraseña,2023-04-28
668,1280,False,OTP,2024-07-13
513,1281,False,PIN,2022-06-27
387,1282,True,PIN,2025-08-14
771,1283,True,Biometrico,2025-04-24
181,1284,True,OTP,2023-03-09
47,1285,True,Biometrico,2025-05-20
429,1286,False,Contraseña,2022-04-06
231,1287,True,OTP,2025-12-13
921,1288,True,OTP,2025-04-28
179,1289,False,PIN,2022-11-16
293,1290,True,Biometrico,2023-08-22
873,1291,False,Contraseña,2025-07-08
108,1292,False,OTP,2023-07-23
377,1293,True,PIN,2024-03-09
483,1294,True,PIN,2024-02-24
841,1295,True,Contraseña,2023-06-12
155,1296,False,Contraseña,2023-11-24
179,1297,False,Biometrico,2023-05-26
709,1298,True,Biometrico,2022-01-30
924,1299,True,PIN,2022-09-18
755,1300,True,Biometrico,2025-07-04
921,1301,False,Biometrico,2023-12-21
512,1302,False,PIN,2025-01-12
68,1303,False,Biometrico,2022-12-02
61,1304,True,Contraseña,2025-02-22
398,1305,False,Contraseña,2024-02-26
246,1306,True,OTP,2023-04-21
181,1307,True,OTP,2024-01-31
624,1308,True,Biometrico,2023-05-20
796,1309,False,PIN,2025-12-25
541,1310,True,OTP,2023-10-23
294,1311,False,PIN,2025-03-24
344,1312,False,PIN,2024-01-11
493,1313,True,Biometrico,2023-03-05
318,1314,True,Contraseña,2024-04-03
621,1315,False,Biometrico,2022-04-25
276,1316,True,OTP,2022-11-21
767,1317,True,Contraseña,2022-04-21
242,1318,True,OTP,2022-04-27
311,1319,False,Biometrico,2023-08-23
885,1320,True,PIN,2023-01-05
740,1321,True,Contraseña,2024-01-04
31,1322,True,PIN,2025-12-22
685,1323,True,PIN,2024-02-06
229,1324,False,Biometrico,2024-06-23
973,1325,True,OTP,2022-01-11
984,1326,True,Contraseña,2023-11-25
516,1327,False,PIN,2024-11-05
426,1328,True,Contraseña,2024-01-26
529,1329,True,Biometrico,2024-01-31
467,1330,False,Biometrico,2024-05-11
507,1331,True,PIN,2023-11-19
516,1332,False,Biometrico,2024-06-17
175,1333,True,Contraseña,2023-05-29
863,1334,True,Biometrico,2023-03-20
230,1335,True,Biometrico,2022-08-21
999,1336,True,Biometrico,2023-09-15
68,1337,True,OTP,2022-12-22
847,1338,False,OTP,2025-05-28
974,1339,False,PIN,2023-11-09
515,1340,True,Biometrico,2025-03-01
850,1341,True,PIN,2022-06-16
879,1342,True,PIN,2023-08-19
404,1343,True,Biometrico,2023-11-14
508,1344,True,Biometrico,2022-02-27
73,1345,False,PIN,2023-04-06
278,1346,False,Biometrico,2025-09-23
31,1347,False,PIN,2022-11-23
31,1348,True,Contraseña,2025-06-15
372,1349,True,Biometrico,2025-11-26
48,1350,False,Biometrico,2025-07-13
99,1351,False,Contraseña,2025-04-25
682,1352,False,Contraseña,2023-11-06
751,1353,False,Biometrico,2023-04-09
636,1354,True,Biometrico,2025-02-12
175,1355,True,Biometrico,2025-09-20
854,1356,False,Contraseña,2024-11-29
636,1357,False,Biometrico,2023-11-14
109,1358,True,PIN,2025-11-22
557,1359,False,Biometrico,2024-05-14
129,1360,True,Biometrico,2024-05-17
108,1361,True,Contraseña,2024-08-24
16,1362,True,Contraseña,2024-05-31
472,1363,True,PIN,2022-08-31
907,1364,False,Contraseña,2025-02-01
44,1365,True,Biometrico,2023-02-17
133,1366,False,PIN,2022-10-26
55,1367,False,PIN,2024-08-16
265,1368,False,PIN,2022-05-04
389,1369,True,PIN,2023-08-14
545,1370,False,Biometrico,2025-09-26
494,1371,True,Biometrico,2024-03-28
534,1372,False,PIN,2022-07-03
536,1373,True,Biometrico,2022-06-14
130,1374,True,Contraseña,2024-12-31
392,1375,True,OTP,2023-07-11
89,1376,False,Biometrico,2025-02-19
240,1377,True,Biometrico,2025-11-29
273,1378,True,Contraseña,2024-04-22
473,1379,True,PIN,2024-07-27
770,1380,False,Biometrico,2025-11-26
790,1381,True,PIN,2023-08-18
855,1382,True,OTP,2023-01-29
661,1383,True,OTP,2023-08-12
894,1384,True,Contraseña,2025-02-21
163,1385,True,Contraseña,2025-04-18
138,1386,False,PIN,2024-08-03
743,1387,True,OTP,2025-07-24
354,1388,False,PIN,2024-08-08
326,1389,True,Biometrico,2022-08-06
802,1390,True,PIN,2023-12-13
863,1391,True,OTP,2022-12-11
340,1392,False,PIN,2025-07-14
726,1393,True,OTP,2023-03-29
399,1394,False,Contraseña,2025-01-02
998,1395,False,OTP,2022-04-01
242,1396,True,Biometrico,2023-08-29
734,1397,False,Contraseña,2024-03-14
141,1398,True,PIN,2022-01-06
583,1399,False,Contraseña,2025-12-02
426,1400,True,Contraseña,2022-10-23
61,1401,False,OTP,2022-11-05
557,1402,True,PIN,2023-02-20
213,1403,True,Contraseña,2022-12-11
783,1404,True,Biometrico,2025-03-03
211,1405,False,PIN,2023-02-13
587,1406,True,Contraseña,2022-09-23
429,1407,True,OTP,2022-03-24
617,1408,True,Contraseña,2024-08-06
903,1409,True,PIN,2025-04-06
799,1410,False,Biometrico,2024-01-16
479,1411,False,Contraseña,2023-03-15
757,1412,True,OTP,2024-07-24
332,1413,True,OTP,2024-08-25
837,1414,True,PIN,2025-11-12
974,1415,True,OTP,2022-01-09
457,1416,False,Contraseña,2025-02-22
755,1417,True,PIN,2024-11-23
14,1418,True,Contraseña,2022-04-16
9,1419,True,Contraseña,2024-09-26
316,1420,True,PIN,2022-10-05
968,1421,True,Biometrico,2025-04-11
202,1422,True,Contraseña,2023-03-11
100,1423,True,Biometrico,2022-03-15
708,1424,True,Contraseña,2022-10-27
187,1425,True,OTP,2025-11-19
972,1426,False,OTP,2023-03-14
58,1427,False,Contraseña,2025-02-26
165,1428,True,Biometrico,2025-02-23
750,1429,True,Contraseña,2022-03-21
122,1430,True,PIN,2025-09-29
336,1431,True,PIN,2025-11-06
290,1432,True,PIN,2023-08-04
510,1433,True,Biometrico,2022-04-01
974,1434,True,OTP,2022-10-20
841,1435,True,Biometrico,2023-03-16
82,1436,True,Contraseña,2025-08-30
939,1437,True,Biometrico,2022-03-14
61,1438,False,OTP,2023-11-29
790,1439,False,PIN,2022-10-29
350,1440,True,Biometrico,2025-04-21
329,1441,False,OTP,2022-08-09
919,1442,False,Biometrico,2025-01-21
226,1443,True,OTP,2023-07-25
363,1444,True,Biometrico,2024-07-24
605,1445,True,PIN,2025-01-13
627,1446,False,OTP,2022-03-27
131,1447,True,PIN,2023-12-09
201,1448,True,OTP,2024-10-08
95,1449,False,PIN,2025-11-05
811,1450,False,Contraseña,2024-11-27
543,1451,True,Biometrico,2025-05-03
899,1452,True,PIN,2024-11-02
499,1453,False,PIN,2024-05-02
437,1454,False,Contraseña,2023-06-13
606,1455,False,OTP,2022-12-16
174,1456,True,OTP,2025-01-05
838,1457,True,PIN,2022-12-05
397,1458,True,Biometrico,2023-09-13
202,1459,True,PIN,2024-08-03
729,1460,True,Contraseña,2023-08-23
231,1461,True,Contraseña,2024-01-12
978,1462,False,PIN,2022-04-20
596,1463,True,Contraseña,2022-06-23
638,1464,True,PIN,2023-12-08
344,1465,True,Biometrico,2022-05-24
538,1466,True,Biometrico,2022-07-25
399,1467,True,PIN,2025-12-12
71,1468,True,Biometrico,2022-07-27
724,1469,False,Contraseña,2022-04-19
428,1470,True,Contraseña,2023-01-01
352,1471,False,Biometrico,2022-02-17
142,1472,False,Contraseña,2025-06-04
159,1473,False,OTP,2024-04-17
614,1474,False,OTP,2022-07-09
370,1475,True,PIN,2024-08-18
463,1476,True,Biometrico,2022-11-17
494,1477,True,Contraseña,2023-02-04
724,1478,True,PIN,2022-05-19
369,1479,True,OTP,2023-07-30
516,1480,True,OTP,2023-01-08
325,1481,False,PIN,2023-09-01
548,1482,True,PIN,2024-06-11
34,1483,False,Contraseña,2023-08-08
179,1484,True,Contraseña,2022-09-10
123,1485,False,Contraseña,2022-12-21
224,1486,True,Contraseña,2022-10-09
56,1487,True,OTP,2022-05-20
553,1488,False,Contraseña,2022-03-17
186,1489,True,Biometrico,2023-09-25
286,1490,True,Contraseña,2022-10-19
557,1491,True,OTP,2024-06-26
169,1492,True,PIN,2023-12-26
509,1493,True,Biometrico,2025-03-27
254,1494,False,Biometrico,2025-09-28
357,1495,True,Contraseña,2023-02-14
251,1496,True,OTP,2025-07-07
279,1497,True,PIN,2022-10-24
619,1498,True,Biometrico,2023-07-25
457,1499,True,Contraseña,2025-09-05
824,1500,False,Biometrico,2023-04-19
933,1501,True,Contraseña,2023-10-02
542,1502,False,OTP,2025-04-29
120,1503,True,Contraseña,2022-04-28
334,1504,True,OTP,2025-02-28
653,1505,True,OTP,2024-08-04
44,1506,True,OTP,2023-06-27
230,1507,True,PIN,2024-09-29
369,1508,True,Contraseña,2025-09-28
437,1509,True,OTP,2022-09-20
389,1510,True,PIN,2025-11-24
712,1511,True,Biometrico,2024-05-12
273,1512,False,PIN,2022-04-12
495,1513,True,PIN,2024-10-23
257,1514,False,PIN,2022-11-30
155,1515,True,Biometrico,2023-06-29
492,1516,True,PIN,2025-12-11
454,1517,False,PIN,2024-05-28
630,1518,True,Contraseña,2024-03-19
979,1519,True,Contraseña,2022-06-12
